Player,team,opponent,proj_mins,conf,last_5_games,last_5_games_fouls,pos,stat,bet_side,stat_projection,line,odds,book,win_pct,expected_value,xAiScore,manualRtg,manualNotes,full_odds_meta_data,team_averages,minutes_injury_summary,minutes_confidence_justification,xAiContext,matched_sim_means,sim_source,game_time_cst,kenpom_player_url
Ja'Kobi Gillespie,Tennessee,Virginia,37.0,0.98,"[34, 37, 36, 38, 36]","[2.3, 2.5, 2.4, 2.6, 2.4]",G,points_rebounds_assists,under,25.2686,26.5,-118,splash_sports,0.59,1.0879,N/A,,,splash_sports 26.5 O -118; U -118,"Team REB: 42.67, Team AST: 17.20, Team 3PM: 6.67, Team STL: 7.63, Team BLK: 3.43, Team TO: 11.97",N/A,N/A,N/A,"17.59,2.85,4.83","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 05:10 PM CDT,https://kenpom.com/player.php?p=52406
Tre White,Kansas,St. John's,33.0,0.9,"[37, 30, 38, 21, 32]","[2.2, 1.8, 2.3, 1.3, 1.9]",FC,turnovers,over,1.9723,1.5,-118,splash_sports,0.59,1.0879,N/A,,,splash_sports 1.5 O -118; U -118,"Team REB: 38.63, Team AST: 14.40, Team 3PM: 7.37, Team STL: 5.50, Team BLK: 5.87, Team TO: 10.73",N/A,"Key rotation player in top lineups, strong first-round performance; avg ~31 min despite std dev 6.09",N/A,1.97,interpolated_sim,2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=53086
Bishop Boswell,Tennessee,Virginia,28.0,0.95,"[29, 29, 31, 21, 21]","[3.2, 3.2, 3.4, 2.3, 2.3]",F,rebounds,over,4.5196,3.5,-118,splash_sports,0.59,1.0862,N/A,,,splash_sports 3.5 O -118; U -118,"Team REB: 42.67, Team AST: 17.20, Team 3PM: 6.67, Team STL: 7.63, Team BLK: 3.43, Team TO: 11.97",N/A,N/A,N/A,4.52,interpolated_sim,2026-03-22 05:10 PM CDT,https://kenpom.com/player.php?p=56085
Brayden Burries,Arizona,Utah St.,30.0,0.95,"[33, 33, 19, 33, 28]","[2.3, 2.3, 1.3, 2.3, 2]",F,threes,under,1.8073,2.5,-209,caesars,0.73,1.0794,N/A,,,caesars 2.5 O +154; U -209 | fanatics 2.5 O +135; U -210 | prophetx 2.5 O +153; U -250,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,N/A,N/A,1.81,interpolated_sim,2026-03-22 06:50 PM CDT,https://kenpom.com/player.php?p=59285
Ja'Kobi Gillespie,Tennessee,Virginia,37.0,0.98,"[34, 37, 36, 38, 36]","[2.3, 2.5, 2.4, 2.6, 2.4]",G,points,under,17.5892,18.5,-118,splash_sports,0.58,1.0776,N/A,,,caesars 18.5 O -106; U -127 | fanatics 18.5 O -110; U -120 | fanduel 18.5 O +100; U -130 | prophetx 18.5 O -145; U -126 | splash_sports 18.5 O -118; U -118,"Team REB: 42.67, Team AST: 17.20, Team 3PM: 6.67, Team STL: 7.63, Team BLK: 3.43, Team TO: 11.97",N/A,N/A,N/A,17.59,interpolated_sim,2026-03-22 05:10 PM CDT,https://kenpom.com/player.php?p=52406
Skyy Clark,UCLA,Connecticut,30.0,0.88,"[34, 31, 33, 31, 20]","[3.1, 2.9, 3.1, 2.9, 1.8]",G,threes,under,1.735,1.5,115,fanatics,0.5,1.0771,N/A,,,caesars 1.5 O -152; U +114 | fanatics 1.5 O -150; U +115 | prophetx 1.5 O -209; U -124 | sleeper 1.5 O -164; U +100,"Team REB: 32.30, Team AST: 16.00, Team 3PM: 7.87, Team STL: 6.40, Team BLK: 3.00, Team TO: 9.07",N/A,"Strong avg ~30, dip to 20 in UCF likely matchup-specific; heavy in lineups (top 8)",N/A,1.73,interpolated_sim,2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=52575
Ja'Kobi Gillespie,Tennessee,Virginia,37.0,0.98,"[34, 37, 36, 38, 36]","[2.3, 2.5, 2.4, 2.6, 2.4]",G,assists,under,4.8299,5.5,-148,caesars,0.64,1.0769,N/A,,,caesars 5.5 O +111; U -148 | fanatics 5.5 O +115; U -150 | prophetx 5.5 O -20000; U -20000,"Team REB: 42.67, Team AST: 17.20, Team 3PM: 6.67, Team STL: 7.63, Team BLK: 3.43, Team TO: 11.97",N/A,N/A,N/A,4.83,interpolated_sim,2026-03-22 05:10 PM CDT,https://kenpom.com/player.php?p=52406
Dante Allen,Miami FL,Purdue,26.0,0.96,"[23, 24, 26, 29, 26]","[1.2, 1.3, 1.4, 1.5, 1.4]",GF,points_rebounds_assists,over,11.8862,10.5,-118,splash_sports,0.58,1.0749,N/A,,,splash_sports 10.5 O -118; U -118,"Team REB: 38.20, Team AST: 16.40, Team 3PM: 6.67, Team STL: 8.00, Team BLK: 3.33, Team TO: 11.57",N/A,N/A,N/A,"6.53,3.17,2.19","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 11:10 AM CDT,https://kenpom.com/player.php?p=58420
Ivan Kharchenkov,Arizona,Utah St.,29.0,0.95,"[24, 29, 32, 36, 26]","[1.4, 1.7, 1.8, 2.1, 1.5]",F,turnovers,under,1.4403,1.5,-118,splash_sports,0.58,1.0749,N/A,,,splash_sports 1.5 O -118; U -118,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,N/A,N/A,1.44,interpolated_sim,2026-03-22 06:50 PM CDT,https://kenpom.com/player.php?p=59287
Alex Condon,Florida,Iowa,29.0,0.95,"[27, 28, 36, 31, 25]","[2.4, 2.5, 3.2, 2.8, 2.2]",C,points,under,12.885,13.5,-114,caesars,0.57,1.0748,N/A,,,caesars 13.5 O -117; U -114 | fanatics 13.5 O -115; U -115 | fanduel 13.5 O -110; U -118 | prophetx 13.5 O -155; U -157 | splash_sports 13.5 O -118; U -118,"Team REB: 45.67, Team AST: 16.83, Team 3PM: 7.57, Team STL: 6.67, Team BLK: 5.07, Team TO: 11.73",N/A,N/A,N/A,12.88,interpolated_sim,2026-03-22 06:10 PM CDT,https://kenpom.com/player.php?p=54391
Latrell Wrightsell,Alabama,Texas Tech,32.0,0.95,"[30, 24, 26, 23, 29]","[2.2, 1.8, 2, 1.7, 2.2]",G,points,under,12.8994,13.5,-115,fanatics,0.57,1.0724,N/A,,,fanatics 13.5 O -115; U -115 | sleeper 13.5 O -128; U -128 | splash_sports 13.5 O -118; U -118,"Team REB: 40.73, Team AST: 16.33, Team 3PM: 12.97, Team STL: 6.50, Team BLK: 5.07, Team TO: 10.00",N/A,N/A,N/A,12.90,interpolated_sim,2026-03-22 08:45 PM CDT,https://kenpom.com/player.php?p=49500
Shelton Henderson,Miami FL,Purdue,35.0,0.98,"[36, 33, 31, 32, 37]","[2.4, 2.2, 2.1, 2.2, 2.5]",F,rebounds,over,5.494,4.5,-118,splash_sports,0.58,1.0724,N/A,,,splash_sports 4.5 O -118; U -118,"Team REB: 38.20, Team AST: 16.40, Team 3PM: 6.67, Team STL: 8.00, Team BLK: 3.33, Team TO: 11.57",N/A,N/A,N/A,5.49,interpolated_sim,2026-03-22 11:10 AM CDT,https://kenpom.com/player.php?p=58422
Tre White,Kansas,St. John's,33.0,0.9,"[37, 30, 38, 21, 32]","[2.2, 1.8, 2.3, 1.3, 1.9]",FC,points,over,12.4089,11.5,100,fanatics,0.54,1.0719,N/A,,,caesars 11.5 O -107; U -125 | fanatics 11.5 O +100; U -130 | fanduel 11.5 O -104; U -125 | prophetx 11.5 O -116; U -135 | sleeper 11.5 O -123; U -133 | splash_sports 11.5 O -118; U -118,"Team REB: 38.63, Team AST: 14.40, Team 3PM: 7.37, Team STL: 5.50, Team BLK: 5.87, Team TO: 10.73",N/A,"Key rotation player in top lineups, strong first-round performance; avg ~31 min despite std dev 6.09",N/A,12.41,interpolated_sim,2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=53086
Braden Smith,Purdue,Miami FL,35.0,0.95,"[36, 37, 32, 38, 32]","[1.7, 1.8, 1.5, 1.8, 1.5]",G,threes,over,2.1462,1.5,-130,fanatics,0.61,1.0717,N/A,,,caesars 1.5 O -137; U +103 | fanatics 1.5 O -130; U +100 | prophetx 1.5 O -151; U -104,"Team REB: 35.60, Team AST: 19.67, Team 3PM: 9.40, Team STL: 5.67, Team BLK: 2.67, Team TO: 9.17",N/A,N/A,N/A,2.15,interpolated_sim,2026-03-22 11:10 AM CDT,https://kenpom.com/player.php?p=52901
Brayden Burries,Arizona,Utah St.,30.0,0.95,"[33, 33, 19, 33, 28]","[2.3, 2.3, 1.3, 2.3, 2]",F,rebounds,under,4.4056,4.5,-115,fanatics,0.57,1.0714,N/A,,,fanatics 4.5 O -115; U -115 | splash_sports 4.5 O -118; U -118,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,N/A,N/A,4.41,interpolated_sim,2026-03-22 06:50 PM CDT,https://kenpom.com/player.php?p=59285
Bryce Hopkins,St. John's,Kansas,34.0,0.95,"[32, 27, 34, 39, 35]","[1.8, 1.5, 1.9, 2.1, 1.9]",FC,points,over,14.1027,12.5,-118,splash_sports,0.58,1.0711,N/A,,,caesars 12.5 O -134; U +100 | fanatics 13.5 O -105; U -125 | fanduel 12.5 O -125; U -104 | prophetx 13.5 O -108; U -121 | sleeper 12.5 O -141; U -116 | splash_sports 12.5 O -118; U -118,,N/A,N/A,N/A,14.10,interpolated_sim,2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=51699
J.P. Estrella,Tennessee,Virginia,25.0,0.88,"[27, 23, 16, 20, 29]","[3.2, 2.7, 1.9, 2.4, 3.4]",C,points,under,11.3453,11.5,-104,fanduel,0.55,1.071,N/A,,,caesars 11.5 O -124; U -108 | fanatics 11.5 O -115; U -115 | fanduel 11.5 O -125; U -104 | prophetx 11.5 O -114; U -116 | splash_sports 11.5 O -118; U -118,"Team REB: 42.67, Team AST: 17.20, Team 3PM: 6.67, Team STL: 7.63, Team BLK: 3.43, Team TO: 11.97",History of left foot surgery/soreness (Feb 2026 managed),Recent full minutes despite history,N/A,11.35,interpolated_sim,2026-03-22 05:10 PM CDT,https://kenpom.com/player.php?p=54830
Oscar Cluff,Purdue,Miami FL,26.0,0.9,"[30, 34, 28, 25, 22]","[3.4, 3.8, 3.2, 2.8, 2.5]",C,points,under,11.5418,12.5,-130,fanatics,0.6,1.0699,N/A,,,caesars 11.5 O -130; U -103 | fanatics 12.5 O +100; U -130 | fanduel 11.5 O -125; U -104 | prophetx 11.5 O -137; U -113 | splash_sports 11.5 O -118; U -118,"Team REB: 35.60, Team AST: 19.67, Team 3PM: 9.40, Team STL: 5.67, Team BLK: 2.67, Team TO: 9.17",N/A,N/A,N/A,11.54,interpolated_sim,2026-03-22 11:10 AM CDT,https://kenpom.com/player.php?p=55519
Dylan Darling,St. John's,Kansas,30.0,0.9,"[36, 25, 29, 23, 33]","[4, 2.8, 3.2, 2.5, 3.6]",G,points_rebounds_assists,over,15.9855,14.5,-118,splash_sports,0.58,1.066,N/A,,,sleeper 14.5 O -133; U -123 | splash_sports 14.5 O -118; U -118,,N/A,N/A,N/A,"9.34,3.74,2.90","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=53127
Bryce Hopkins,St. John's,Kansas,34.0,0.95,"[32, 27, 34, 39, 35]","[1.8, 1.5, 1.9, 2.1, 1.9]",FC,rebounds,over,7.6657,6.5,-118,splash_sports,0.58,1.0641,N/A,,,caesars 7.5 O +125; U -170 | fanatics 6.5 O -145; U +110 | fanduel 6.5 O -122; U -108 | prophetx 6.5 O -167; U -147 | sleeper 6.5 O -152; U -109 | splash_sports 6.5 O -118; U -118,,N/A,N/A,N/A,7.67,interpolated_sim,2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=51699
Xaivian Lee,Florida,Iowa,30.0,0.95,"[25, 31, 31, 30, 23]","[1.7, 2.1, 2.1, 2, 1.6]",G,rebounds,under,3.4094,3.5,-118,splash_sports,0.58,1.0634,N/A,,,splash_sports 3.5 O -118; U -118,"Team REB: 45.67, Team AST: 16.83, Team 3PM: 7.57, Team STL: 6.67, Team BLK: 5.07, Team TO: 11.73",N/A,N/A,N/A,3.41,interpolated_sim,2026-03-22 06:10 PM CDT,https://kenpom.com/player.php?p=53977
Mouhamed Dioubate,Kentucky,Iowa St.,23.0,0.95,"[17, 21, 20, 23, 32]","[2.1, 2.6, 2.4, 2.8, 3.9]",FC,points,under,8.2641,9.5,-156,sleeper,0.65,1.0609,N/A,,,sleeper 9.5 O -106; U -156,"Team REB: 38.20, Team AST: 16.17, Team 3PM: 8.33, Team STL: 7.10, Team BLK: 4.33, Team TO: 10.73",N/A,Recent tournament (32 min vs Santa Clara) and last 7 avg ~22 min support slight upward adjustment.,N/A,8.26,interpolated_sim,2026-03-22 01:45 PM CDT,https://kenpom.com/player.php?p=55283
Melvin Council,Kansas,St. John's,37.0,0.95,"[39, 31, 40, 35, 31]","[1.8, 1.4, 1.8, 1.6, 1.4]",G,assists,over,4.7361,4.5,110,sleeper,0.5,1.0586,N/A,,,sleeper 4.5 O +110; U -185,"Team REB: 38.63, Team AST: 14.40, Team 3PM: 7.37, Team STL: 5.50, Team BLK: 5.87, Team TO: 10.73",N/A,N/A,N/A,4.74,interpolated_sim,2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=55518
Omer Mayer,Purdue,Miami FL,15.0,0.92,"[13, 16, 16, 12, 16]","[0.8, 1, 1, 0.8, 1]",GF,points,under,5.2701,5.5,-118,splash_sports,0.57,1.0573,N/A,,,splash_sports 5.5 O -118; U -118,"Team REB: 35.60, Team AST: 19.67, Team 3PM: 9.40, Team STL: 5.67, Team BLK: 2.67, Team TO: 9.17",N/A,N/A,N/A,5.27,interpolated_sim,2026-03-22 11:10 AM CDT,https://kenpom.com/player.php?p=57937
Denzel Aberdeen,Kentucky,Iowa St.,37.0,0.98,"[36, 37, 34, 35, 38]","[2.2, 2.3, 2.1, 2.2, 2.4]",G,rebounds,over,3.1805,2.5,-118,splash_sports,0.57,1.0547,N/A,,,sleeper 2.5 O -128; U -128 | splash_sports 2.5 O -118; U -118,"Team REB: 38.20, Team AST: 16.17, Team 3PM: 8.33, Team STL: 7.10, Team BLK: 4.33, Team TO: 10.73",N/A,N/A,N/A,3.18,interpolated_sim,2026-03-22 01:45 PM CDT,https://kenpom.com/player.php?p=52525
Christian Anderson,Texas Tech,Alabama,37.0,0.95,"[32, 40, 40, 31, 39]","[1.6, 2, 2, 1.6, 2]",G,assists,under,7.3818,7.5,-108,sleeper,0.55,1.0524,N/A,,,fanatics 7.5 O +100; U -130 | sleeper 7.5 O -152; U -108 | splash_sports 7.5 O -118; U -118,"Team REB: 37.30, Team AST: 16.07, Team 3PM: 11.47, Team STL: 5.93, Team BLK: 3.87, Team TO: 10.90","Groin strain from Big 12 tournament resolved; cleared, full strength, scored 18pts/5ast/4stl in first round vs Akron",Post-injury game confirms full workload capacity despite prior std dev; no limitations reported,N/A,7.38,interpolated_sim,2026-03-22 08:45 PM CDT,https://kenpom.com/player.php?p=56143
Milan Momcilovic,Iowa St.,Kentucky,36.0,0.95,"[36, 31, 31, 36, 35]","[1.9, 1.6, 1.6, 1.9, 1.8]",F,points,under,15.8193,16.5,-118,splash_sports,0.57,1.0515,N/A,,,sleeper 16.5 O -132; U -125 | splash_sports 16.5 O -118; U -118,"Team REB: 35.60, Team AST: 17.40, Team 3PM: 8.83, Team STL: 8.77, Team BLK: 2.87, Team TO: 10.37",N/A,N/A,N/A,15.82,interpolated_sim,2026-03-22 01:45 PM CDT,https://kenpom.com/player.php?p=54466
Trent Perry,UCLA,Connecticut,36.0,0.96,"[29, 34, 30, 40, 37]","[1.6, 1.9, 1.6, 2.2, 2]",GF,rebounds,over,4.2273,3.5,-111,sleeper,0.55,1.0502,N/A,,,sleeper 3.5 O -111; U -147 | splash_sports 3.5 O -118; U -118,"Team REB: 32.30, Team AST: 16.00, Team 3PM: 7.87, Team STL: 6.40, Team BLK: 3.00, Team TO: 9.07",N/A,"Extremely stable 34-40 range, 37 in UCF; core in all lineups",N/A,4.23,interpolated_sim,2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=56393
Latrell Wrightsell,Alabama,Texas Tech,32.0,0.95,"[30, 24, 26, 23, 29]","[2.2, 1.8, 2, 1.7, 2.2]",G,points_rebounds_assists,under,18.8206,19.5,-118,splash_sports,0.57,1.05,N/A,,,sleeper 19.5 O -135; U -120 | splash_sports 19.5 O -118; U -118,"Team REB: 40.73, Team AST: 16.33, Team 3PM: 12.97, Team STL: 6.50, Team BLK: 5.07, Team TO: 10.00",N/A,N/A,N/A,"12.90,3.72,2.20","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 08:45 PM CDT,https://kenpom.com/player.php?p=49500
Motiejus Krivas,Arizona,Utah St.,25.0,0.98,"[25, 23, 27, 25, 22]","[2.7, 2.5, 2.9, 2.7, 2.4]",C,rebounds,under,8.0492,7.5,110,fanatics,0.5,1.0499,N/A,,,caesars 7.5 O -141; U +106 | fanatics 7.5 O -145; U +110 | fanduel 8.5 O +116; U -154 | prophetx 8.5 O -123; U -209 | splash_sports 7.5 O -118; U -118,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,N/A,N/A,8.05,interpolated_sim,2026-03-22 06:50 PM CDT,https://kenpom.com/player.php?p=55294
Thomas Haugh,Florida,Iowa,30.0,0.9,"[0, 37, 35, 35, 23]","[0, 2.6, 2.4, 2.4, 1.6]",FC,threes,under,1.4247,1.5,-132,caesars,0.6,1.0499,N/A,,,caesars 1.5 O -102; U -132 | fanatics 1.5 O +105; U -140 | prophetx 1.5 O -106; U -147,"Team REB: 45.67, Team AST: 16.83, Team 3PM: 7.57, Team STL: 6.67, Team BLK: 5.07, Team TO: 11.73",Past ankle injury early March; full minutes since return,"High stdDev (13.91) due to prior absence, but stable high usage recently (23-37); key in top lineups",N/A,1.42,interpolated_sim,2026-03-22 06:10 PM CDT,https://kenpom.com/player.php?p=54392
Malik Reneau,Miami FL,Purdue,32.0,0.94,"[33, 25, 31, 32, 36]","[2.8, 2.1, 2.6, 2.7, 3.1]",C,points_rebounds_assists,under,26.6557,27.5,-118,splash_sports,0.57,1.0487,N/A,,,splash_sports 27.5 O -118; U -118,"Team REB: 38.20, Team AST: 16.40, Team 3PM: 6.67, Team STL: 8.00, Team BLK: 3.33, Team TO: 11.57",N/A,N/A,N/A,"17.23,7.29,2.13","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 11:10 AM CDT,https://kenpom.com/player.php?p=52577
Skyy Clark,UCLA,Connecticut,30.0,0.88,"[34, 31, 33, 31, 20]","[3.1, 2.9, 3.1, 2.9, 1.8]",G,points_rebounds_assists,under,14.0039,14.5,-118,splash_sports,0.57,1.0487,N/A,,,sleeper 14.5 O -128; U -128 | splash_sports 14.5 O -118; U -118,"Team REB: 32.30, Team AST: 16.00, Team 3PM: 7.87, Team STL: 6.40, Team BLK: 3.00, Team TO: 9.07",N/A,"Strong avg ~30, dip to 20 in UCF likely matchup-specific; heavy in lineups (top 8)",N/A,"9.49,2.81,1.71","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=52575
Amari Allen,Alabama,Texas Tech,31.0,0.95,"[26, 21, 24, 25, 32]","[2.7, 2.2, 2.5, 2.6, 3.3]",FC,points,over,12.8091,11.5,-115,fanatics,0.56,1.0477,N/A,,,fanatics 11.5 O -115; U -115 | sleeper 11.5 O -133; U -123 | splash_sports 11.5 O -118; U -118,"Team REB: 40.73, Team AST: 16.33, Team 3PM: 12.97, Team STL: 6.50, Team BLK: 5.07, Team TO: 10.00",N/A,N/A,N/A,12.81,interpolated_sim,2026-03-22 08:45 PM CDT,https://kenpom.com/player.php?p=57933
Dylan Darling,St. John's,Kansas,30.0,0.9,"[36, 25, 29, 23, 33]","[4, 2.8, 3.2, 2.5, 3.6]",G,points,over,9.3439,8.5,-104,fanduel,0.53,1.0466,N/A,,,caesars 8.5 O -114; U -117 | fanatics 8.5 O -115; U -115 | fanduel 8.5 O -104; U -125 | prophetx 8.5 O -157; U -130 | sleeper 8.5 O -123; U -132 | splash_sports 8.5 O -118; U -118,,N/A,N/A,N/A,9.34,interpolated_sim,2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=53127
Xaivian Lee,Florida,Iowa,30.0,0.95,"[25, 31, 31, 30, 23]","[1.7, 2.1, 2.1, 2, 1.6]",G,threes,over,1.7767,1.5,105,fanatics,0.51,1.0457,N/A,,,caesars 1.5 O +103; U -137 | fanatics 1.5 O +105; U -140 | prophetx 1.5 O -103; U -151,"Team REB: 45.67, Team AST: 16.83, Team 3PM: 7.57, Team STL: 6.67, Team BLK: 5.07, Team TO: 11.73",N/A,N/A,N/A,1.78,interpolated_sim,2026-03-22 06:10 PM CDT,https://kenpom.com/player.php?p=53977
Alex Karaban,Connecticut,UCLA,36.0,0.95,"[40, 30, 35, 37, 38]","[2.4, 1.8, 2.1, 2.2, 2.3]",F,points,under,12.288,12.5,-110,fanatics,0.55,1.0449,N/A,,,caesars 12.5 O -115; U -115 | fanatics 12.5 O -120; U -110 | fanduel 12.5 O -110; U -118 | prophetx 12.5 O -159; U -157 | sleeper 12.5 O -133; U -123 | splash_sports 12.5 O -118; U -118,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87",N/A,N/A,N/A,12.29,interpolated_sim,2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=52265
Collin Chandler,Kentucky,Iowa St.,34.0,0.9,"[35, 30, 33, 28, 42]","[2.8, 2.4, 2.6, 2.2, 3.4]",GF,turnovers,under,1.4927,1.5,-118,splash_sports,0.56,1.0435,N/A,,,splash_sports 1.5 O -118; U -118,"Team REB: 38.20, Team AST: 16.17, Team 3PM: 8.33, Team STL: 7.10, Team BLK: 4.33, Team TO: 10.73",N/A,N/A,N/A,1.49,interpolated_sim,2026-03-22 01:45 PM CDT,https://kenpom.com/player.php?p=56073
Oziyah Sellers,St. John's,Kansas,29.0,0.95,"[32, 32, 16, 19, 25]","[2.2, 2.2, 1.1, 1.3, 1.8]",GF,points_rebounds_assists,under,13.1008,13.5,-118,splash_sports,0.56,1.0419,N/A,,,sleeper 13.5 O -119; U -139 | splash_sports 13.5 O -118; U -118,,Minor hip tweak in Big East semifinal (Mar 13) but returned and played full role since,"Recent minutes: 32 (vs Providence), 25 (vs UNI); averaging 29.6 MPG pre-tournament; top lineup player & coach praise (Pitino: 'lock NBA player')",N/A,"8.78,2.98,1.34","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=53085
Eric Dailey,UCLA,Connecticut,30.0,0.95,"[22, 24, 34, 34, 32]","[1.7, 1.9, 2.6, 2.6, 2.5]",FC,points_rebounds_assists,under,18.9263,19.5,-118,splash_sports,0.56,1.0409,N/A,,,sleeper 19.5 O -132; U -123 | splash_sports 19.5 O -118; U -118,"Team REB: 32.30, Team AST: 16.00, Team 3PM: 7.87, Team STL: 6.40, Team BLK: 3.00, Team TO: 9.07",N/A,"Very stable ~30 min average, 32 in UCF; core starter in all lineups",N/A,"10.37,7.39,1.16","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=54675
Thijs De Ridder,Virginia,Tennessee,29.0,0.98,"[26, 28, 28, 29, 29]","[2.2, 2.4, 2.4, 2.5, 2.5]",C,threes,under,0.8358,0.5,140,fanatics,0.43,1.0404,N/A,,,fanatics 0.5 O -225; U +140,"Team REB: 40.93, Team AST: 16.73, Team 3PM: 10.13, Team STL: 6.57, Team BLK: 6.23, Team TO: 10.80",N/A,N/A,N/A,0.84,poisson_fallback,2026-03-22 05:10 PM CDT,https://kenpom.com/player.php?p=59438
MJ Collins,Utah St.,Arizona,35.0,0.92,"[29, 34, 31, 38, 35]","[1.4, 1.6, 1.5, 1.8, 1.7]",GF,points,under,15.1205,15.5,-115,fanatics,0.56,1.0399,N/A,,,fanatics 15.5 O -115; U -115 | fanduel 15.5 O -110; U -118,"Team REB: 34.63, Team AST: 17.70, Team 3PM: 8.83, Team STL: 8.77, Team BLK: 2.97, Team TO: 10.67",N/A,N/A,N/A,15.12,interpolated_sim,2026-03-22 06:50 PM CDT,https://kenpom.com/player.php?p=53130
Labaron Philon,Alabama,Texas Tech,36.0,0.95,"[28, 34, 29, 34, 36]","[1.5, 1.8, 1.5, 1.8, 1.9]",G,rebounds,under,3.9623,3.5,115,fanatics,0.48,1.039,N/A,,,fanatics 3.5 O -150; U +115 | sleeper 3.5 O -167; U +101,"Team REB: 40.73, Team AST: 16.33, Team 3PM: 12.97, Team STL: 6.50, Team BLK: 5.07, Team TO: 10.00",N/A,N/A,N/A,3.96,interpolated_sim,2026-03-22 08:45 PM CDT,https://kenpom.com/player.php?p=56059
Rueben Chinyelu,Florida,Iowa,26.0,0.95,"[31, 26, 25, 30, 20]","[3.6, 3.1, 2.9, 3.5, 2.4]",C,points_rebounds,under,21.1278,21.5,-113,fanduel,0.55,1.0376,N/A,,,fanduel 21.5 O -113; U -113,"Team REB: 45.67, Team AST: 16.83, Team 3PM: 7.57, Team STL: 6.67, Team BLK: 5.07, Team TO: 11.73",N/A,N/A,N/A,"10.54,10.58","interpolated_sim,interpolated_sim",2026-03-22 06:10 PM CDT,https://kenpom.com/player.php?p=54976
Josiah Moseley,Texas Tech,Alabama,22.0,0.9,"[21, 22, 15, 18, 25]","[1.9, 2, 1.4, 1.6, 2.2]",FC,points,under,9.2308,9.5,-118,splash_sports,0.56,1.0362,N/A,,,sleeper 9.5 O -119; U -137 | splash_sports 9.5 O -118; U -118,"Team REB: 37.30, Team AST: 16.07, Team 3PM: 11.47, Team STL: 5.93, Team BLK: 3.87, Team TO: 10.90",N/A,N/A,N/A,9.23,interpolated_sim,2026-03-22 08:45 PM CDT,https://kenpom.com/player.php?p=56172
Brayden Burries,Arizona,Utah St.,30.0,0.95,"[33, 33, 19, 33, 28]","[2.3, 2.3, 1.3, 2.3, 2]",F,turnovers,under,1.5029,1.5,-118,splash_sports,0.56,1.036,N/A,,,splash_sports 1.5 O -118; U -118,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,N/A,N/A,1.50,interpolated_sim,2026-03-22 06:50 PM CDT,https://kenpom.com/player.php?p=59285
Darryn Peterson,Kansas,St. John's,36.0,0.92,"[35, 29, 37, 28, 37]","[1.9, 1.6, 2, 1.5, 2]",GF,threes,under,2.5311,2.5,-115,fanatics,0.55,1.0359,N/A,,,caesars 2.5 O -110; U -122 | fanatics 2.5 O -115; U -115 | prophetx 2.5 O -110; U -141,"Team REB: 38.63, Team AST: 14.40, Team 3PM: 7.37, Team STL: 5.50, Team BLK: 5.87, Team TO: 10.73","History of cramping, hamstring, ankle issues but cleared for NCAA Tournament and played fully in first round","Consistent 30+ min load recently (avg 33), no recent absences",N/A,2.53,interpolated_sim,2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=58391
